-0.05,0.01,0.99,-3.00,0.57,81.94
-0.05,0.01,0.99,-3.02,0.57,81.77
-0.05,0.01,0.99,-3.10,0.44,81.67
-0.05,0.01,0.99,-3.03,0.40,81.48
-0.05,0.01,0.99,-3.10,0.49,81.84
-0.05,0.01,0.99,-3.13,0.38,81.55
-0.05,0.01,0.99,-3.11,0.36,81.12
-0.05,0.01,0.99,-3.14,0.39,81.55
-0.05,0.01,0.99,-3.06,0.46,82.09
-0.05,0.01,0.99,-3.07,0.40,81.84
-0.05,0.01,0.99,-3.11,0.49,81.03
-0.05,0.01,0.99,-2.97,0.49,82.04
-0.05,0.01,0.99,-3.01,0.38,81.60
-0.05,0.01,0.99,-3.03,0.36,81.42
-0.05,0.01,0.99,-3.00,0.42,81.70
-0.05,0.01,0.99,-3.05,0.44,81.79
-0.05,0.01,0.99,-3.07,0.45,81.53
-0.05,0.01,0.99,-3.03,0.44,81.77
-0.05,0.01,0.99,-3.08,0.34,81.74
-0.05,0.01,0.99,-3.01,0.50,81.39
-0.05,0.00,0.99,-3.11,0.26,81.46
-0.05,0.01,0.99,-3.06,0.43,82.09
-0.05,0.01,0.99,-3.05,0.38,81.44
-0.05,0.01,0.99,-3.01,0.50,81.84
-0.05,0.01,0.99,-3.10,0.30,81.32
-0.05,0.01,0.99,-3.01,0.40,81.72
-0.05,0.01,0.99,-3.05,0.43,81.48
-0.05,0.01,0.99,-3.07,0.33,81.48
-0.05,0.01,0.99,-3.05,0.42,81.87
-0.05,0.01,0.99,-2.95,0.39,81.28
-0.05,0.00,0.99,-3.14,0.27,81.35
-0.05,0.01,0.99,-3.00,0.45,81.42
-0.05,0.01,0.99,-3.06,0.39,81.58
-0.05,0.01,0.99,-3.06,0.39,81.70

